time,E_hw_wet_well
0.03125,128983.75239922
0.09375,131806.8023041
0.21875,133614.419477
0.46875,134395.63496904
0.96875,134384.96643862
1.96875,133920.81407311
2.96875,133536.4846501
3.46875,133395.55443824
4.46875,133195.64255119
5.46875,133067.0447407
6.46875,132983.07996696
7.46875,132927.02315461
8.46875,132888.65620716
9.46875,132861.90397206
10.46875,132843.14269629
11.46875,132830.12111174
12.46875,132821.36819876
13.46875,132815.88151889
14.46875,132812.95411085
14.96875,132812.32165036
15.96875,132812.35923378
16.96875,132813.86884627
17.96875,132816.61716055
18.96875,132820.41103615
19.96875,132825.09335559
20.96875,132830.53634119
21.96875,132836.63546859
22.96875,132843.30457029
23.96875,132850.47201892
24.96875,132858.07779821
25.96875,132866.07122931
26.96875,132874.40923225
27.96875,132883.05495708
28.96875,132891.9766858
29.46875,132896.5344084
30.46875,132905.82259013
30.96875,132910.54875883
31.96875,132920.14990982
32.46875,132925.02148205
33.46875,132934.89413079
34.46875,132944.92725277
35.46875,132955.10838653
35.96875,132960.25167272
36.96875,132970.63454259
37.96875,132981.13745029
38.96875,132991.75190808
39.96875,133002.46995363
40,133002.80655455
