time,E_hw_wet_well
0.03125,129070.46495597
0.09375,131970.34546757
0.21875,133826.56840428
0.46875,134628.7689916
0.96875,134616.16169779
1.96875,134121.81249689
2.96875,133700.6584259
3.96875,133419.94785996
4.96875,133241.62243368
5.96875,133127.22912211
6.96875,133051.68177718
7.96875,133000.20515635
8.96875,132964.24211979
9.96875,132938.73908237
10.96875,132920.60037388
11.96875,132907.84683496
12.96875,132899.15842601
13.96875,132893.62026875
14.96875,132890.57689934
15.96875,132889.54534608
16.96875,132890.16120333
17.96875,132892.14395321
18.46875,132893.59371869
19.46875,132897.2503978
20.46875,132901.79040269
21.46875,132907.09723858
22.46875,132913.0705665
23.46875,132919.62570392
24.46875,132926.69140952
25.46875,132934.20756304
26.46875,132942.12315958
27.46875,132950.39466994
27.96875,132954.65483909
28.96875,132963.39556523
29.96875,132972.40541916
30.96875,132981.6600702
31.96875,132991.13728655
32.96875,133000.817223
33.96875,133010.68227527
34.96875,133020.71682573
35.96875,133030.9069901
36.96875,133041.24038703
37.96875,133051.70594058
38.96875,133062.29372103
39.96875,133072.99479827
40,133073.33102388
