time,E_hw_wet_well
0.03125,129070.30551206
0.09375,131969.97404006
0.21875,133825.97234394
0.46875,134627.97002902
0.96875,134615.20943019
1.96875,134120.7590385
2.96875,133699.57755524
3.96875,133418.85122686
4.96875,133240.50542684
5.96875,133126.08461839
6.96875,133050.5036187
7.96875,132998.98862292
8.96875,132962.98370212
9.96875,132937.43614828
10.96875,132919.25091871
11.96875,132906.44929163
12.96875,132897.71154494
13.96875,132892.12304076
14.96875,132889.02849037
15.96875,132887.94509478
16.96875,132888.50848934
17.96875,132890.43824043
18.96875,132893.51476191
19.96875,132897.56350708
20.96875,132902.44391426
21.96875,132908.04147514
22.96875,132914.26194104
23.96875,132921.02701242
24.96875,132928.27109171
25.96875,132935.93880161
26.96875,132943.9830629
27.96875,132952.36358955
28.96875,132961.04570973
29.96875,132969.99941506
30.96875,132979.19857359
31.96875,132988.62041114
32.96875,132998.2448882
33.96875,133008.05433972
34.96875,133018.03313631
35.96875,133028.16740026
36.96875,133038.44475046
37.96875,133048.8541238
38.96875,133059.38559833
39.96875,133070.03025401
40,133070.36471513
