time,E_hw_wet_well
0.03125,128992.21048338
0.09375,131822.73896431
0.21875,133635.07498857
0.46875,134418.316427
0.96875,134407.47014714
1.96875,133940.48022279
2.96875,133552.60916272
3.96875,133297.93742253
4.96875,133135.92279415
5.96875,133031.30354232
6.96875,132962.18718896
7.96875,132915.38595801
8.96875,132882.98288962
9.46875,132870.95005098
10.46875,132852.27728569
11.46875,132839.10665583
12.46875,132830.15222266
13.46875,132824.46897815
13.96875,132822.68082528
14.96875,132820.72820728
15.46875,132820.47952821
16.46875,132821.16593287
16.96875,132822.04754753
17.96875,132824.70750379
18.96875,132828.40697294
19.46875,132830.61123905
20.46875,132835.61751029
21.46875,132841.32744684
22.46875,132847.65287148
23.46875,132854.51689297
24.46875,132861.85400595
25.46875,132869.6086457
26.46875,132877.73358331
27.46875,132886.18848086
28.46875,132894.93870364
29.46875,132903.95435213
30.46875,132913.20947919
31.46875,132922.68146215
32.46875,132932.35048316
33.46875,132942.19911233
34.46875,132952.21194203
35.46875,132962.37531378
36.46875,132972.67709268
37.46875,132983.10642744
38.46875,132993.65362587
39.46875,133004.30992858
40,133010.0133396
