time,E_hw_wet_well
0.03125,129130.59142213
0.09375,132083.67913507
0.21875,133973.44463911
0.46875,134789.97791934
0.96875,134775.43809439
1.96875,134258.43489418
2.46875,133981.6413351
3.46875,133588.47967997
4.46875,133350.51757276
5.46875,133205.44449856
6.46875,133113.4645556
7.46875,133052.5758231
8.46875,133010.89147382
9.46875,132981.73246957
10.46875,132961.15025746
11.46875,132946.70151412
12.46875,132936.80437793
13.46875,132930.38827269
13.96875,132928.29618786
14.96875,132925.82408869
15.96875,132925.26372453
16.96875,132926.29381061
17.96875,132928.65232446
18.96875,132932.12888281
19.96875,132936.55444048
20.96875,132941.79222315
21.96875,132947.73058271
22.96875,132954.27753869
23.96875,132961.35664515
24.96875,132968.90384538
25.96875,132976.86505541
26.96875,132985.1942919
27.96875,132993.85220571
28.96875,133002.80492485
29.96875,133012.02313266
30.96875,133021.48132879
31.96875,133031.15722091
32.96875,133041.03123803
33.96875,133051.08612761
34.96875,133061.3066175
35.46875,133066.47569963
36.46875,133076.9210266
37.46875,133087.49976386
38.46875,133098.20232903
39.46875,133109.01974228
40,133114.81098961
