time,E_hw_wet_well
0.03125,129096.93244585
0.09375,132020.19468301
0.21875,133891.11353995
0.46875,134699.55042287
0.96875,134686.71124891
1.96875,134188.37934513
2.96875,133763.92938776
3.96875,133481.07160277
4.96875,133301.41969409
5.96875,133186.20723766
6.96875,133110.14686198
7.96875,133058.34588205
8.96875,133022.17958202
9.96875,132996.55466336
10.96875,132978.35122075
11.46875,132971.5222408
12.46875,132961.09868639
13.46875,132954.14147426
14.46875,132949.96059831
15.46875,132948.02034558
16.46875,132947.9088083
17.46875,132949.30759788
18.46875,132951.9678482
19.46875,132955.69264883
20.46875,132960.32424454
20.96875,132962.94875432
21.96875,132968.72067114
22.96875,132975.11246361
23.96875,132982.0511036
24.96875,132989.47239241
25.96875,132997.32110037
26.96875,133005.5499202
27.96875,133014.11825275
28.96875,133022.99111188
29.96875,133032.13820334
30.96875,133041.53316992
31.96875,133051.15297169
32.96875,133060.97737678
33.96875,133070.98855848
34.96875,133081.17073751
35.96875,133091.50989431
36.96875,133101.99353259
37.96875,133112.61047841
38.96875,133123.35071334
39.96875,133134.2052229
40,133134.54626043
