time,E_hw_wet_well
0.03125,129070.52064404
0.09375,131970.47204031
0.21875,133826.7693035
0.46875,134629.03469277
0.96875,134616.469717
1.96875,134122.13399671
2.96875,133700.96777913
3.96875,133420.240964
4.96875,133241.90084366
5.96875,133127.49528271
6.96875,133051.93780974
7.96875,133000.45268821
8.46875,132981.49808045
8.96875,132968.25008485
9.96875,132944.81800517
10.96875,132926.69174574
11.96875,132913.37416794
12.96875,132904.02855227
13.96875,132897.88208249
14.96875,132894.30968628
15.96875,132892.82522676
16.96875,132893.05314187
17.96875,132894.70155035
18.96875,132897.54111757
19.96875,132901.38946775
20.46875,132903.65590725
21.46875,132908.76524653
21.96875,132911.58742737
22.96875,132917.69572735
23.96875,132924.35832491
24.96875,132931.51283317
25.96875,132939.10368787
26.96875,132947.08269296
27.96875,132955.4082968
28.96875,132964.04464674
29.96875,132972.96069425
30.96875,132982.12943649
31.96875,132991.52728086
32.96875,133001.13352525
33.96875,133010.92992936
34.96875,133020.9003578
35.96875,133031.03048575
36.96875,133041.30755063
37.96875,133051.72014478
38.96875,133062.25804131
39.96875,133072.91204193
40,133073.24684196
