time,E_hw_wet_well
0.03125,129070.37744723
0.09375,131970.13974833
0.21875,133826.23910658
0.46875,134628.33298709
0.96875,134615.6561158
1.96875,134121.28504669
2.21875,133944.13726879
2.71875,133682.89548784
3.71875,133354.12821931
4.71875,133167.95692031
5.71875,133057.72574237
6.71875,132988.9163948
7.71875,132943.92141362
8.71875,132913.5259607
9.21875,132902.474769
10.21875,132885.58854389
11.21875,132873.97156101
12.21875,132866.37016607
13.21875,132861.87495942
14.21875,132859.82439987
14.71875,132859.594028
15.71875,132860.37973705
16.71875,132862.57373336
17.71875,132865.95222099
18.71875,132870.33000144
19.71875,132875.55647586
20.71875,132881.50926313
21.71875,132888.08830909
22.21875,132891.59253554
23.21875,132898.96896961
24.21875,132906.78497067
25.21875,132914.99179081
26.21875,132923.54615898
27.21875,132932.41050553
28.21875,132941.55235692
29.21875,132950.94364004
30.21875,132960.55996057
31.21875,132970.38004777
32.21875,132980.38527084
33.21875,132990.55924365
34.21875,133000.8874949
35.21875,133011.35719797
36.21875,133021.95694243
37.21875,133032.67654356
37.71875,133038.07909994
38.71875,133048.96262391
39.71875,133059.94425258
40,133063.05001791
