time,E_hw_wet_well
0.03125,129170.94127332
0.09375,132159.77940505
0.21875,134072.14224676
0.46875,134898.39070066
0.96875,134882.43616404
1.96875,134349.59250639
2.96875,133884.55265675
3.96875,133571.42166934
4.96875,133373.45679457
5.46875,133306.72288381
6.46875,133208.01695518
7.46875,133139.67811465
8.46875,133091.43472982
9.46875,133056.8394231
10.46875,133031.79795318
11.46875,133013.6672543
12.46875,133000.69468436
13.46875,132991.67812733
14.46875,132985.76564362
15.46875,132982.33610954
16.46875,132980.9255022
17.46875,132981.17977869
18.46875,132982.82383393
19.46875,132985.64050316
20.46875,132989.45596827
21.46875,132994.12939596
22.46875,132999.5454129
23.46875,133005.60864051
24.46875,133012.2394524
25.46875,133019.37087577
26.46875,133026.94616485
27.46875,133034.91691112
28.46875,133043.24156819
29.46875,133051.88426944
30.46875,133060.81390045
31.46875,133070.00331832
32.46875,133079.42874466
33.46875,133089.06926288
34.46875,133098.90639031
35.46875,133108.92374316
36.46875,133119.10673883
37.46875,133129.44236851
38.46875,133139.91896325
39.46875,133150.52605101
40,133156.21158712
