time,E_hw_wet_well
0.03125,129070.20915926
0.09375,131969.74974297
0.21875,133825.61649179
0.46875,134627.50831468
0.96875,134614.69983078
1.96875,134120.28783368
2.96875,133699.19323518
3.96875,133418.56162024
4.96875,133240.30764061
5.96875,133125.97405279
6.96875,133050.47625738
7.96875,132999.04137215
8.96875,132963.11424066
9.96875,132937.64272433
10.96875,132919.53217384
11.96875,132906.80416942
12.96875,132898.13918567
13.96875,132892.62273295
14.96875,132889.59964071
15.96875,132888.58715147
16.96875,132889.22103144
17.96875,132891.22090619
18.96875,132894.3672151
19.96875,132898.48544211
20.96875,132903.43505574
21.96875,132909.10157927
22.96875,132915.39077259
23.96875,132922.2243581
24.96875,132929.5367498
25.96875,132937.27258599
26.96875,132945.38479538
27.96875,132953.83310802
28.96875,132962.58285531
29.46875,132967.06351452
30.46875,132976.21346592
31.46875,132985.59481569
31.96875,132990.36751617
32.96875,133000.06118559
33.96875,133009.9381009
34.96875,133019.98371259
35.96875,133030.18450264
36.96875,133040.52822255
37.96875,133051.00385236
38.96875,133061.60148486
39.96875,133072.31219786
40,133072.64872178
