time,E_hw_wet_well
0.03125,129070.34467242
0.09375,131970.06467309
0.21875,133826.11950867
0.46875,134628.17449636
0.96875,134615.47223331
1.96875,134121.09314067
2.96875,133699.96679602
3.96875,133419.2931323
4.96875,133241.00108035
5.96875,133126.63563141
6.96875,133051.11136853
7.96875,132999.65416128
8.96875,132963.7077991
9.96875,132938.21937808
10.96875,132920.09371505
11.96875,132907.35199022
12.96875,132898.67440684
13.96875,132893.14627496
14.96875,132890.11226421
15.96875,132889.08950181
16.96875,132889.71366264
17.96875,132891.70429705
18.96875,132894.84179064
19.96875,132898.95156011
20.96875,132903.89306327
21.96875,132909.55177485
22.96875,132915.83343487
23.96875,132922.65973719
24.46875,132926.26115596
25.46875,132933.79121431
26.46875,132941.71577981
27.46875,132949.99445579
28.46875,132958.59094539
29.46875,132967.47335261
30.46875,132976.61382727
31.46875,132985.98801177
31.96875,132990.75759296
32.96875,133000.44529994
33.96875,133010.31646269
34.96875,133020.35647835
35.46875,133025.43655984
36.46875,133035.70627758
37.46875,133046.11239823
38.46875,133056.64512662
38.96875,133061.95677418
39.96875,133072.66340092
40,133072.99976817
