time,E_hw_wet_well
0.03125,128793.08331948
0.09375,131446.97521802
0.21875,133147.64967832
0.46875,133882.7664719
0.96875,133871.20971101
1.96875,133417.96305553
2.96875,133031.59738463
3.96875,132773.84165099
4.96875,132609.86849625
5.96875,132504.46085852
6.96875,132434.63961602
7.96875,132386.86946521
8.96875,132353.31108855
9.96875,132329.33464856
10.96875,132312.10407759
11.96875,132299.80622375
12.96875,132291.23178904
13.96875,132285.54266407
14.96875,132282.13840964
15.96875,132280.57660906
16.96875,132280.52343685
17.96875,132281.72193888
18.96875,132283.97090159
19.96875,132287.1103874
20.96875,132291.01159942
21.96875,132295.56961949
22.96875,132300.69808989
23.96875,132306.32527327
24.96875,132312.39105721
25.96875,132318.84470852
26.96875,132325.64308946
27.96875,132332.74929541
28.96875,132340.13154296
29.96875,132347.76235833
30.96875,132355.61780312
31.96875,132363.67698857
32.96875,132371.92155931
33.96875,132380.33533697
34.96875,132388.90400057
35.46875,132393.24335522
36.46875,132402.02225562
37.46875,132410.92585831
38.46875,132419.94518194
39.46875,132429.07181313
40,132433.96189938
