time,E_hw_wet_well
0.03125,129112.14649982
0.09375,132048.88828714
0.21875,133928.32886481
0.46875,134740.43619992
0.96875,134727.53415339
1.96875,134226.94828192
2.96875,133800.59463085
3.96875,133516.48286097
4.96875,133336.04859277
5.46875,133274.77036738
6.46875,133184.17333549
6.96875,133151.20068941
7.96875,133100.31492011
8.96875,133063.79889697
9.96875,133037.52480104
10.96875,133018.67211103
11.96875,133005.32489578
12.96875,132996.16237716
13.96875,132990.25311911
14.96875,132986.92389384
15.96875,132985.67648777
16.96875,132986.13424012
17.96875,132988.0069359
18.46875,132989.41779897
19.46875,132993.02331197
20.46875,132997.54321211
21.46875,133002.85689148
21.96875,133005.7861243
22.96875,133012.11113699
23.96875,133018.99248942
24.96875,133026.36742625
25.96875,133034.18033033
26.96875,133042.38301607
27.96875,133050.93394513
28.96875,133059.79725753
29.96875,133068.9418851
30.96875,133078.34078757
31.96875,133087.97032468
32.96875,133097.80974317
33.96875,133107.84074733
34.96875,133118.04715651
35.96875,133128.4145697
36.96875,133138.93016113
37.96875,133149.58247159
38.96875,133160.36121997
39.96875,133171.25715776
40,133171.59953547
