time,E_hw_wet_well
0.03125,129058.17407995
0.09375,131947.09708699
0.21875,133796.31064168
0.46875,134595.40248547
0.96875,134582.99744021
1.96875,134093.00870892
2.96875,133677.11370824
3.96875,133400.44910531
4.96875,133224.6370267
5.96875,133111.75895841
6.96875,133037.21970156
7.96875,132986.47995479
8.96875,132951.07930606
9.96875,132926.01634589
10.96875,132908.23052676
11.96875,132895.76618282
12.96875,132887.31880517
13.96875,132881.98418115
14.46875,132880.32174495
15.46875,132878.55580152
16.46875,132878.54157974
17.46875,132879.99330308
18.46875,132882.67610754
19.46875,132886.40012273
20.46875,132891.01183886
21.46875,132896.38634089
22.46875,132902.42114922
23.46875,132909.03144903
24.46875,132916.1464513
25.46875,132923.70661123
26.46875,132931.66147811
27.46875,132939.9680192
27.96875,132944.24421791
28.96875,132953.01436731
29.96875,132962.0504209
30.96875,132971.32834004
31.96875,132980.82613627
32.96875,132990.52420752
33.96875,133000.40516931
34.96875,133010.45358652
35.96875,133020.65573806
36.96875,133030.99942385
37.96875,133041.4736399
38.96875,133052.06859347
39.96875,133062.77545828
40,133063.11184301
