time,E_hw_wet_well
0.03125,129070.30841499
0.09375,131969.98007304
0.21875,133825.98372861
0.46875,134627.99211125
0.96875,134615.25337576
1.96875,134120.84742274
2.21875,133943.69909358
2.71875,133682.46084621
3.71875,133353.69874036
4.71875,133167.52802657
5.71875,133057.29359751
6.71875,132988.47809315
7.71875,132943.47489441
8.71875,132913.06974585
9.71875,132892.20250486
10.71875,132877.92595367
11.71875,132868.41731859
12.71875,132862.48574342
13.71875,132859.31606232
14.71875,132858.32853857
15.71875,132859.0979199
16.71875,132861.30425054
17.21875,132862.88541526
18.21875,132866.82677678
19.21875,132871.66950811
20.21875,132877.28835239
21.21875,132883.57656108
22.21875,132890.44490675
23.21875,132897.81901305
24.21875,132905.63664471
25.21875,132913.84540907
26.21875,132922.40091724
27.21875,132931.26531625
28.21875,132940.40612303
29.21875,132949.79533208
30.21875,132959.40863424
31.21875,132969.22483729
32.21875,132979.22539479
32.71875,132984.2908728
33.71875,132994.53964715
34.71875,133004.93428928
35.71875,133015.46354444
36.71875,133026.1169465
37.71875,133036.88499075
38.71875,133047.75910396
39.71875,133058.73156722
40,133061.83475668
