time,E_hw_wet_well
0.03125,129423.80958129
0.09375,132636.13202036
0.21875,134689.59298513
0.46875,135576.24836244
0.96875,135546.85084978
1.96875,134902.73068235
2.96875,134325.41235062
3.96875,133937.08892126
4.96875,133695.42925035
5.96875,133542.55342426
6.96875,133440.93867363
7.96875,133370.49530759
8.96875,133320.22729749
9.96875,133283.61739727
10.96875,133256.62393622
11.96875,133236.66178289
12.46875,133228.88071863
13.46875,133216.56362246
13.96875,133211.83806943
14.96875,133204.6602116
15.96875,133200.03955328
16.96875,133197.55306064
17.46875,133197.02438011
18.46875,133197.13966972
19.46875,133198.61439104
20.46875,133201.26102725
21.46875,133204.91923255
22.46875,133209.45473885
23.46875,133214.75545736
24.46875,133220.72749116
25.46875,133227.29172487
26.46875,133234.38106946
27.46875,133241.93827029
28.46875,133249.91417249
29.46875,133258.26634002
30.46875,133266.95793718
31.46875,133275.95683854
32.46875,133285.23489699
33.46875,133294.76734395
34.46875,133304.53229853
35.46875,133314.51035657
35.96875,133319.57514642
36.46875,133324.055787
37.46875,133333.89518379
38.46875,133344.23030767
39.46875,133354.82971584
40,133360.54230502
