time,E_hw_wet_well
0.03125,129070.30914264
0.09375,131969.97993044
0.21875,133825.98051244
0.46875,134627.98245217
0.96875,134615.23136144
1.96875,134120.80143988
2.46875,133859.34243834
3.46875,133490.96822748
4.46875,133267.91644951
5.46875,133131.36018404
6.46875,133044.77633544
6.96875,133014.80488766
7.96875,132969.36121805
8.96875,132937.28594065
9.96875,132914.57616977
10.96875,132898.59416674
11.46875,132892.67849845
12.46875,132883.82536863
13.46875,132878.17030882
14.46875,132875.07889843
15.46875,132874.05726825
16.46875,132874.72520124
17.46875,132876.78866231
18.46875,132880.01778471
19.46875,132884.230664
20.46875,132889.28155661
21.46875,132895.05233175
22.46875,132901.44622473
22.96875,132904.85730265
23.96875,132912.04795054
24.96875,132919.67994389
25.96875,132927.70544637
26.96875,132936.08181027
27.96875,132944.77189329
28.96875,132953.74349189
29.46875,132958.32810202
30.46875,132967.67356681
31.46875,132977.23526168
32.46875,132986.99459781
33.46875,132996.93449088
34.46875,133007.03960344
35.46875,133017.2962484
35.96875,133022.47846472
36.96875,133032.94121972
37.96875,133043.52648124
38.96875,133054.22559017
39.96875,133065.03041873
40,133065.36976523
