time,E_hw_wet_well
0.03125,129070.43685365
0.09375,131970.27856242
0.21875,133826.46163485
0.46875,134628.6284014
0.96875,134615.9992582
1.96875,134121.64345035
2.96875,133700.4959958
3.96875,133419.79410481
4.96875,133241.47648832
5.96875,133127.08967947
6.96875,133051.54771094
7.96875,133000.07560499
8.96875,132964.1164244
9.96875,132938.61677245
10.96875,132920.48108852
11.96875,132907.73028865
12.96875,132899.04438616
13.96875,132893.50854782
14.96875,132890.46734101
15.46875,132889.76174339
16.46875,132889.63986186
17.46875,132890.98325943
18.46875,132893.56633035
19.46875,132897.20104429
19.96875,132899.37503707
20.96875,132904.32249118
21.96875,132909.97661064
22.96875,132916.25050269
23.96875,132923.06831354
24.96875,132930.36522975
25.96875,132938.08609557
26.96875,132946.18389538
27.96875,132954.6183337
28.96875,132963.35470818
29.96875,132972.36298283
30.46875,132976.96276807
31.46875,132986.33360714
32.46875,132995.91513775
33.46875,133005.68980483
34.46875,133015.64140822
35.46875,133025.75534665
36.46875,133036.0185547
37.46875,133046.41933406
38.46875,133056.94720685
39.46875,133067.59275598
40,133073.29376584
