time,E_hw_wet_well
0.03125,129070.61921911
0.09375,131970.69875332
0.21875,133827.12922855
0.46875,134629.50972422
0.96875,134617.01969689
1.96875,134122.7076756
2.96875,133701.5198495
3.96875,133420.76425711
4.96875,133242.39818726
5.96875,133127.97103874
6.96875,133052.39575758
7.96875,133000.89572365
8.96875,132964.91264195
9.96875,132939.39208579
10.96875,132921.23779075
11.96875,132908.47017256
12.96875,132899.76888289
13.96875,132894.21882407
14.96875,132891.16436812
15.96875,132890.12240156
16.96875,132890.72842461
17.96875,132892.70184443
18.96875,132895.82293023
19.46875,132897.77087659
20.46875,132902.31371536
21.46875,132907.61653854
22.46875,132913.58370055
23.46875,132920.13208252
23.96875,132923.60704269
24.96875,132930.90515907
25.96875,132938.62227844
26.96875,132946.71471248
27.96875,132955.14328991
28.96875,132963.87370237
29.96875,132972.87603654
30.96875,132982.12419948
31.96875,132991.59536738
32.96875,133001.26949763
33.96875,133011.12889539
34.96875,133021.15792079
35.96875,133031.34267532
36.96875,133041.6707673
37.96875,133052.13112495
38.96875,133062.71380857
39.96875,133073.4098816
40,133073.74595326
