time,E_hw_wet_well
0.03125,129070.22836448
0.09375,131969.7959102
0.21875,133825.69195687
0.46875,134627.60985466
0.71875,134249.16171507
1.21875,133651.34840058
2.21875,133033.03754368
3.21875,132779.7223485
4.21875,132679.63992648
5.21875,132641.85369401
6.21875,132629.62858845
7.21875,132628.35693688
8.21875,132632.15798182
9.21875,132638.57096863
10.21875,132646.49539867
11.21875,132655.39185139
12.21875,132664.96669607
13.21875,132675.04319638
14.21875,132685.50574827
15.21875,132696.27392109
16.21875,132707.28920547
17.21875,132718.50766282
18.21875,132729.89549577
19.21875,132741.42621571
20.21875,132753.07873069
20.71875,132758.94648665
21.71875,132770.75245476
22.71875,132782.64213993
23.21875,132788.61605614
24.21875,132800.61460663
25.21875,132812.67433705
26.21875,132824.78901311
27.21875,132836.95306918
28.21875,132849.16163464
29.21875,132861.41048629
30.21875,132873.69595718
31.21875,132886.01484456
32.21875,132898.3643478
33.21875,132910.74200239
34.21875,132923.14564215
35.21875,132935.57334403
36.21875,132948.02339484
37.21875,132960.49427163
38.21875,132972.98458354
39.21875,132985.49314137
39.609375,132990.7260791
40,132995.73377013
