time,E_hw_wet_well
0.03125,129121.42805673
0.09375,132066.39163971
0.21875,133951.03015538
0.46875,134765.37662376
0.96875,134752.43642351
1.96875,134250.47591372
2.96875,133822.96121537
3.96875,133538.08464991
4.96875,133357.17326991
5.96875,133241.17464474
6.96875,133164.61541855
7.96875,133112.49351234
8.96875,133076.12094184
9.96875,133050.36706143
10.96875,133032.0891011
11.96875,133019.27782417
12.96875,133010.59315256
13.46875,133007.56407451
14.46875,133003.49643391
15.46875,133001.63623899
16.46875,133001.60053515
17.46875,133003.07961166
18.46875,133005.82666246
18.96875,133007.6272154
19.96875,133011.93824047
20.96875,133017.08055079
21.96875,133022.94712087
22.96875,133029.44531748
23.96875,133036.49661456
24.46875,133040.21354082
25.46875,133047.97998639
26.46875,133056.14745523
27.46875,133064.674893
27.96875,133069.06470139
28.96875,133078.06809352
29.96875,133087.34484275
30.96875,133096.87026589
31.96875,133106.62178047
32.96875,133116.57923235
33.96875,133126.72474459
34.96875,133137.04244585
35.96875,133147.51822303
36.96875,133158.13950154
37.96875,133168.89503422
38.96875,133179.77472873
39.96875,133190.76950634
40,133191.11493979
