time,E_hw_wet_well
0.03125,129110.67577887
0.09375,132046.11279084
0.21875,133924.72978516
0.46875,134736.48286424
0.96875,134723.58758532
1.96875,134223.22025135
2.96875,133797.05085368
3.96875,133513.06037545
4.96875,133332.70175336
5.96875,133217.04812268
6.96875,133140.70776656
7.96875,133088.72664874
8.96875,133052.44454083
9.96875,133026.74719258
10.96875,133008.50186881
11.96875,132995.70575102
12.96875,132987.02304011
13.96875,132981.52795414
14.96875,132978.55722953
15.96875,132977.62213889
16.96875,132978.35394221
17.96875,132980.46879389
18.96875,132983.74441081
19.96875,132988.00411924
20.96875,132993.1056414
21.96875,132998.93307941
22.96875,133005.39103105
23.96875,133012.40023832
24.96875,133019.89430158
25.96875,133027.81717411
26.96875,133036.12120294
27.96875,133044.7656088
28.96875,133053.71529832
29.96875,133062.93989639
30.96875,133072.41297974
31.96875,133082.11144903
32.96875,133092.01503574
33.96875,133102.10586681
34.96875,133112.36812153
35.96875,133122.7877408
36.96875,133133.35220374
37.96875,133144.0503117
38.96875,133154.87202333
39.96875,133165.80829811
40,133166.15189455
