time,E_hw_wet_well
0.03125,129070.31279468
0.09375,131969.99793917
0.21875,133826.02719174
0.46875,134628.08512304
0.96875,134615.44510348
1.96875,134121.23643295
2.46875,133859.88785701
3.46875,133491.73448062
4.46875,133268.90353722
5.46875,133132.56807384
6.46875,133046.20497348
7.46875,132989.347238
8.46875,132950.70590214
9.46875,132923.91451399
10.46875,132905.23160026
11.46875,132892.34834932
12.46875,132883.76887424
13.46875,132878.4801503
14.46875,132875.76959441
15.46875,132875.11977599
16.46875,132876.1449324
17.46875,132878.55101496
18.46875,132882.10969524
19.46875,132886.64079328
20.46875,132892.0001356
21.46875,132898.07092546
22.46875,132904.75750998
23.46875,132911.9807907
23.96875,132915.77760621
24.96875,132923.69207749
25.96875,132931.99257115
26.96875,132940.63881734
27.96875,132949.59473226
28.46875,132954.18117953
29.46875,132963.54683837
30.46875,132973.14831035
31.46875,132982.96465316
32.46875,132992.97668634
33.46875,133003.16724844
34.46875,133013.52109435
35.46875,133024.02466547
36.46875,133034.66589123
37.46875,133045.43398186
38.46875,133056.3192905
39.46875,133067.31313637
40,133073.19564823
