time,E_hw_wet_well
0.03125,129070.44892622
0.09375,131970.30819383
0.21875,133826.5088534
0.46875,134628.69001659
0.96875,134616.07002368
1.96875,134121.7167521
2.46875,133860.25544332
3.46875,133491.87358354
4.46875,133268.8217274
5.46875,133132.27352764
6.46875,133045.70416631
6.96875,133015.74194635
7.96875,132970.31945719
8.96875,132938.26813873
9.46875,132926.23126969
10.46875,132907.5087056
11.46875,132894.29012942
12.46875,132885.30469371
13.46875,132879.61021836
14.46875,132876.51356443
15.46875,132875.50029799
15.96875,132875.6785716
16.96875,132877.12909096
17.96875,132879.82950542
18.96875,132883.59275615
19.96875,132888.26186285
20.96875,132893.7075394
21.96875,132899.82347912
22.96875,132906.5218141
23.96875,132913.72944589
24.96875,132921.38508342
25.96875,132929.43698088
26.96875,132937.84113017
27.96875,132946.55987925
28.96875,132955.56081644
29.96875,132964.8158937
30.96875,132974.30070558
31.96875,132983.99392386
32.96875,132993.87682637
33.96875,133003.93291601
34.96875,133014.14756571
35.96875,133024.50780361
36.96875,133035.00206274
37.96875,133045.6200007
38.96875,133056.3523383
39.96875,133067.19073347
40,133067.53113371
