time,E_hw_wet_well
0.03125,129070.05408634
0.09375,131969.39560901
0.21875,133825.05611269
0.46875,134626.77034573
0.96875,134613.8473978
1.96875,134119.40181307
2.96875,133698.34356907
3.96875,133417.75921886
4.96875,133239.54796975
5.96875,133125.25018574
6.96875,133049.7822143
7.96875,132998.37257011
8.96875,132962.46722657
9.96875,132937.01492407
10.96875,132918.92160031
11.96875,132906.20926241
12.96875,132897.55868975
13.96875,132892.05562059
14.96875,132889.04506772
15.46875,132888.35406988
16.46875,132888.26018176
17.46875,132889.63014914
18.46875,132892.23853902
19.46875,132895.89745865
20.46875,132900.45307636
21.46875,132905.77957792
22.46875,132911.7734993
22.96875,132914.99982372
23.96875,132921.84716518
24.96875,132929.16721298
25.96875,132936.90865668
26.96875,132945.02579253
27.96875,132953.47880074
28.96875,132962.23316301
29.46875,132966.71610921
30.46875,132975.87061511
31.46875,132985.25647881
32.46875,132994.85380469
33.46875,133004.64426773
34.46875,133014.61142667
34.96875,133019.65773726
35.96875,133029.86445703
36.96875,133040.21305167
37.96875,133050.69317134
38.96875,133061.29513465
39.96875,133072.01009087
40,133072.34674377
