time,E_hw_wet_well
0.03125,129070.30737393
0.09375,131969.98140448
0.21875,133825.98860143
0.46875,134628.00260448
0.96875,134615.27482176
1.96875,134120.89051651
2.96875,133699.77541608
3.96875,133419.11559869
4.96875,133240.83635248
5.96875,133126.48210621
6.96875,133050.96765791
7.96875,132999.51919249
8.46875,132980.58092825
9.46875,132951.01541945
10.46875,132929.65216973
11.46875,132914.39102536
12.46875,132903.74541102
13.46875,132896.66071311
14.46875,132892.37721851
14.96875,132891.14649864
15.96875,132890.11462649
16.96875,132890.69898003
17.96875,132892.643664
18.96875,132895.73675202
19.96875,132899.80575141
20.96875,132904.71036438
21.96875,132910.33581202
22.96875,132916.58744118
23.96875,132923.38656735
24.96875,132930.66725283
25.96875,132938.37382299
26.96875,132946.45894205
27.96875,132954.88210378
28.96875,132963.60845413
29.96875,132972.60781934
30.96875,132981.85394496
31.96875,132991.32389845
32.96875,133000.99753737
33.96875,133010.85710858
34.96875,133020.88689702
35.96875,133031.0729451
36.96875,133041.40280529
37.96875,133051.86536701
38.96875,133062.45064496
39.96875,133073.14966274
40,133073.48583365
