time,E_hw_wet_well
0.03125,128810.3035528
0.09375,131479.47008696
0.21875,133189.7951888
0.46875,133929.06750841
0.96875,133917.43624614
1.46875,133508.86599312
2.46875,132942.92094895
3.46875,132633.07085885
4.46875,132465.55078815
5.46875,132371.96007467
6.46875,132317.08017634
7.46875,132283.41134438
8.46875,132262.13649211
9.46875,132248.62221973
10.46875,132240.28795274
11.46875,132235.60170831
12.46875,132233.59675265
13.46875,132233.62952499
14.46875,132235.25230158
15.46875,132238.14228411
16.46875,132242.06000324
17.46875,132246.82357596
18.46875,132252.2921638
19.46875,132258.35486968
20.46875,132264.92310853
20.96875,132268.37923463
21.96875,132275.58262031
22.96875,132283.13097113
23.96875,132290.98354115
24.96875,132299.10453568
25.96875,132307.46319698
26.96875,132316.03320224
27.96875,132324.79198119
28.96875,132333.72009785
29.96875,132342.80073737
30.96875,132352.01927318
31.96875,132361.36293552
32.96875,132370.82051518
33.96875,132380.38214327
34.96875,132390.03907522
35.96875,132399.78355858
36.96875,132409.60868558
37.96875,132419.50828476
38.46875,132424.48467857
39.46875,132434.48634737
40,132439.82521733
