time,E_hw_wet_well
0.0625,128626.96773255
0.1875,131128.34079497
0.4375,132730.57740226
0.9375,133421.42658441
1.9375,133412.39932528
2.9375,133078.49131947
3.9375,132775.18298948
4.9375,132553.60851558
5.9375,132399.15822107
6.9375,132291.01071347
7.9375,132213.61296706
8.9375,132156.81677136
9.9375,132114.20478649
10.9375,132081.6851373
11.9375,132056.58132747
12.9375,132037.08613736
13.9375,132021.93935019
14.9375,132010.23561104
15.9375,132001.30714023
16.9375,131994.65001852
17.9375,131989.87641517
18.9375,131986.6827291
19.9375,131984.82772856
20.9375,131984.11721992
21.9375,131984.39306986
22.9375,131985.52515541
23.9375,131987.40540541
24.9375,131989.94330702
25.9375,131993.06245996
26.9375,131996.69793918
27.9375,132000.79420118
28.9375,132005.30344169
29.9375,132010.18429586
30.4375,132012.75538549
31.4375,132018.1313203
32.4375,132023.79461623
33.4375,132029.72111559
34.4375,132035.8885256
34.9375,132039.0577472
35.9375,132045.55161818
36.9375,132052.23862089
37.9375,132059.10450954
38.9375,132066.13595352
39.9375,132073.3207778
40,132073.77487866
