time,E_hw_wet_well
0.03125,129070.19082685
0.09375,131969.709325
0.21875,133825.55418559
0.46875,134627.42780626
0.96875,134614.60792268
1.96875,134120.19302825
2.96875,133699.10249033
3.96875,133418.47593494
4.96875,133240.22647995
5.96875,133125.89666902
6.96875,133050.4020115
7.96875,132998.96979204
8.96875,132963.04495171
9.96875,132937.57545039
10.96875,132919.46671716
11.96875,132906.7403537
12.96875,132898.07688006
13.46875,132895.03810629
14.46875,132890.92027278
15.46875,132888.97569208
16.46875,132888.8273096
17.46875,132890.17019017
18.46875,132892.76133126
19.46875,132896.40680602
20.46875,132900.95067558
21.46875,132906.26636556
22.46875,132912.25010139
23.46875,132918.8160514
24.46875,132925.89258531
25.46875,132933.419493
26.46875,132941.34566266
27.46875,132949.62757154
28.46875,132958.22785736
29.46875,132967.11427207
30.46875,132976.25882459
31.46875,132985.63712159
32.46875,132995.22776735
33.46875,133005.01195873
34.46875,133014.97308258
34.96875,133020.01646162
35.96875,133030.21741439
36.96875,133040.56037592
37.96875,133051.03498975
38.96875,133061.63157154
39.96875,133072.34126946
40,133072.67776128
