time,E_hw_wet_well
0.03125,129062.21395151
0.09375,131954.71334685
0.21875,133806.18419127
0.46875,134606.24341167
0.96875,134593.54704672
1.96875,134100.35911376
2.46875,133839.55206645
3.46875,133472.10227318
4.46875,133249.61892341
5.46875,133113.41937183
6.46875,133027.06997493
7.46875,132970.1538351
8.46875,132931.409604
9.46875,132904.4864028
10.46875,132885.6519055
11.46875,132872.6029492
12.46875,132863.84730417
13.46875,132858.37442221
14.46875,132855.47345208
15.46875,132854.62824788
16.46875,132855.45397945
17.46875,132857.65733304
18.46875,132861.0105331
19.46875,132865.33384047
20.46875,132870.48343579
21.46875,132876.34279968
22.46875,132882.81651747
23.46875,132889.82567971
24.46875,132897.30444742
24.96875,132901.20646155
25.96875,132909.29403878
26.96875,132917.72419683
27.96875,132926.46252569
28.96875,132935.47802873
29.96875,132944.74340634
30.96875,132954.23474904
31.96875,132963.93110718
32.96875,132973.81406648
33.96875,132983.86739391
34.96875,132994.07671528
35.96875,133004.42926962
36.96875,133014.91367081
37.96875,133025.51974084
38.96875,133036.23834476
39.96875,133047.06129019
40,133047.40117924
