time,E_hw_wet_well
0.03125,129070.30412169
0.09375,131969.96548059
0.21875,133825.94834843
0.46875,134627.91543524
0.96875,134615.09437744
1.96875,134120.52401047
2.96875,133699.22297179
3.96875,133418.37721874
4.46875,133322.24727835
5.46875,133183.5242801
6.46875,133091.29497909
7.46875,133028.55275984
8.46875,132984.82876565
9.46875,132953.79955029
10.46875,132931.5827269
11.46875,132915.71687124
12.46875,132904.58151118
13.46875,132897.06961384
14.46875,132892.39883288
15.46875,132889.99973889
16.46875,132889.44732012
17.46875,132890.41746972
17.96875,132891.41129645
18.96875,132894.23426449
19.96875,132898.02811071
20.46875,132900.25734006
21.46875,132905.2804209
22.46875,132910.97191518
22.96875,132914.04902275
23.96875,132920.60401903
24.96875,132927.63964248
25.96875,132935.10395985
26.96875,132942.9505396
27.96875,132951.13891273
28.46875,132955.35277946
29.46875,132963.99306528
30.46875,132972.89332512
31.46875,132982.03045338
32.46875,132991.38328178
33.46875,133000.93287095
34.46875,133010.66240704
35.46875,133020.55692956
36.46875,133030.60311766
36.96875,133035.68022844
37.96875,133045.93323974
38.96875,133056.30958878
39.96875,133066.80077057
40,133067.13046257
