time,E_hw_wet_well
0.03125,129070.3108491
0.09375,131969.98657348
0.21875,133825.99729059
0.46875,134628.01941508
0.96875,134615.30844285
1.96875,134120.95845663
2.46875,133859.53935461
3.46875,133491.24492082
4.46875,133268.2729143
5.46875,133131.79639481
6.46875,133045.29227454
7.46875,132988.29355674
8.46875,132949.51128577
9.46875,132922.57901538
10.46875,132903.75527341
11.46875,132890.73125211
12.46875,132882.01105972
13.46875,132876.58167954
14.46875,132873.73051796
15.46875,132872.94015557
16.46875,132873.82482042
17.46875,132876.09047987
18.46875,132879.50880283
18.96875,132881.60582377
19.96875,132886.44415418
20.96875,132892.03682615
21.96875,132898.28670401
22.96875,132905.10973549
23.96875,132912.43469514
24.96875,132920.20142328
25.96875,132928.35896573
26.96875,132936.86393897
27.96875,132945.67922749
28.96875,132954.7728578
29.96875,132964.11715867
30.96875,132973.68806124
31.96875,132983.46452296
32.96875,132993.42807252
33.96875,133003.56242688
34.96875,133013.85317465
35.96875,133024.28751521
36.96875,133034.85403901
37.96875,133045.54254285
38.96875,133056.3438778
39.96875,133067.24980837
40,133067.5922951
