time,E_hw_wet_well
0.03125,129070.30645607
0.09375,131969.97415711
0.21875,133825.96982874
0.46875,134627.96230565
0.96875,134615.19178354
1.96875,134120.72224582
2.96875,133699.52194023
3.96875,133418.77689902
4.96875,133240.41241822
5.96875,133125.9729411
6.96875,133050.37327247
7.96875,132998.83961957
8.96875,132962.81604179
9.96875,132937.24983845
10.96875,132919.04596494
11.96875,132906.22570587
12.96875,132897.4693637
13.96875,132891.8622445
14.46875,132890.07535504
15.46875,132888.07889198
16.46875,132887.85483307
16.96875,132888.33678563
17.96875,132890.27344911
18.96875,132893.33401872
19.96875,132897.35964524
20.96875,132902.21501332
21.46875,132904.92630197
22.46875,132910.8319653
23.46875,132917.31203112
24.46875,132924.30029564
25.46875,132931.73832539
26.46875,132939.57567113
27.46875,132947.76897317
28.46875,132956.28091769
29.46875,132965.07924752
30.46875,132974.13596709
31.46875,132983.42665917
32.46875,132992.92993661
33.46875,133002.62697362
34.46875,133012.50114708
35.46875,133022.53771788
36.46875,133032.72349283
37.46875,133043.04689163
38.46875,133053.49738953
39.46875,133064.06555802
40,133069.72546155
