time,E_hw_wet_well
0.03125,129070.3017891
0.09375,131969.96235776
0.21875,133825.94367505
0.46875,134627.90696951
0.96875,134615.07786517
1.96875,134120.49081851
2.46875,133858.95295339
3.46875,133490.42087821
4.46875,133267.21120051
5.46875,133130.4970476
6.46875,133043.7553579
7.46875,132986.51916079
8.46875,132947.4995037
9.46875,132920.32994425
10.46875,132901.26900605
11.46875,132888.00789014
12.46875,132879.05070539
13.46875,132873.38442908
14.46875,132870.29647683
15.46875,132869.26942956
16.46875,132869.91749968
17.46875,132871.9466629
17.96875,132873.42273231
18.96875,132877.13262553
19.96875,132881.72325562
20.96875,132887.07566994
21.96875,132893.08789233
22.46875,132896.32053949
22.96875,132899.28970796
23.96875,132906.03666051
24.96875,132913.41637052
25.96875,132921.25297171
26.96875,132929.46217855
27.96875,132937.99314031
28.46875,132942.37020119
29.46875,132951.32075281
30.46875,132960.5111256
31.46875,132969.91981127
32.46875,132979.52722485
33.46875,132989.31584221
34.46875,132999.27013345
35.46875,133009.37629986
36.46875,133019.62205884
37.46875,133029.99644486
38.46875,133040.48964055
38.96875,133045.778676
39.96875,133056.43475374
40,133056.76942755
