time,E_hw_wet_well
0.03125,129070.90867645
0.09375,131971.36512495
0.21875,133828.1895326
0.46875,134630.91206288
0.96875,134618.64620696
1.96875,134124.40790344
2.96875,133703.15890591
3.96875,133422.32055154
4.96875,133243.87985142
5.96875,133129.3908599
6.96875,133053.76481861
7.96875,133002.22250705
8.96875,132966.20346416
9.96875,132940.65166342
10.96875,132922.46972549
11.96875,132909.67726151
12.96875,132900.95335062
13.96875,132895.38247401
14.96875,132892.30868692
15.96875,132891.2486421
16.96875,132891.83763866
17.96875,132893.79494096
18.96875,132896.90067539
19.96875,132900.98011719
20.96875,132905.89252024
21.96875,132911.52324207
22.96875,132917.77791347
23.96875,132924.57813324
24.96875,132931.8582174
25.96875,132939.56271687
26.96875,132947.64448552
27.96875,132956.06318751
28.96875,132964.78409642
29.96875,132973.7771672
30.96875,132983.01625426
31.96875,132992.47850706
32.96875,133002.14386516
33.96875,133011.99463982
34.96875,133022.01517793
35.46875,133027.08576382
36.46875,133037.33679749
37.46875,133047.72459239
38.46875,133058.23933432
38.96875,133063.54211204
39.96875,133074.23122942
40,133074.56705415
