time,E_hw_wet_well
0.0625,128326.51038466
0.1875,130567.99247158
0.4375,132004.62832365
0.9375,132623.96470717
1.9375,132615.46001153
2.9375,132315.51661844
3.9375,132042.95484955
4.9375,131843.66049608
5.9375,131704.54607096
6.9375,131606.94602377
7.9375,131536.91620397
8.9375,131485.35781438
9.9375,131446.51693549
10.9375,131416.72462773
11.9375,131393.58105484
12.9375,131375.46581473
13.9375,131361.24898797
14.9375,131350.11882531
15.9375,131341.47659984
16.9375,131334.87050738
17.9375,131329.95282946
18.9375,131326.45135596
19.9375,131324.14981687
20.9375,131322.87410836
21.9375,131322.48244967
22.9375,131322.85818312
23.9375,131323.90441815
24.9375,131325.5400051
25.9375,131327.69645873
26.9375,131330.31556374
27.9375,131333.34752151
28.9375,131336.74947829
29.9375,131340.48435185
30.9375,131344.51989001
31.9375,131348.82790746
32.9375,131353.38366854
33.9375,131358.16536077
34.9375,131363.15368766
35.4375,131365.7212181
36.4375,131370.98973841
37.4375,131376.42422871
38.4375,131382.01259172
39.4375,131387.74349669
40,131391.02662379
