time,E_hw_wet_well
0.03125,129070.30598924
0.09375,131969.97271902
0.21875,133825.96645509
0.46875,134627.95506296
0.96875,134615.1768087
1.96875,134120.69179845
2.96875,133699.47602205
3.96875,133418.71550432
4.96875,133240.33556021
5.96875,133125.88061412
6.96875,133050.26548907
7.96875,132998.71637467
8.96875,132962.67734171
9.96875,132937.09568657
10.96875,132918.87636414
11.96875,132906.04066091
12.96875,132897.26885508
13.96875,132891.64630275
14.96875,132888.51772222
15.46875,132887.76821469
16.46875,132887.55814356
16.96875,132888.03687683
17.46875,132888.81056657
18.46875,132891.21891594
19.46875,132894.64802116
20.46875,132898.97221954
21.46875,132904.07616572
22.46875,132909.8591256
23.46875,132916.23519447
24.46875,132923.13169209
25.46875,132930.48713763
25.96875,132934.3242868
26.96875,132942.27795665
27.96875,132950.57031517
28.96875,132959.1683167
29.46875,132963.57477263
29.96875,132967.49887173
30.96875,132976.17066281
31.96875,132985.35051658
32.96875,132994.83092016
33.96875,133004.53195012
34.96875,133014.41706807
35.96875,133024.46519184
36.96875,133034.66129135
37.96875,133044.99318749
38.96875,133055.45038023
39.46875,133060.72372656
40,133066.35744152
