time,E_hw_wet_well
0.03125,129071.15107926
0.09375,131971.92434713
0.21875,133829.07985747
0.46875,134632.09006365
0.96875,134620.01368139
1.96875,134125.83992835
2.96875,133704.54220772
3.96875,133423.63690873
4.96875,133245.13599769
5.96875,133130.59742676
6.96875,133054.93102067
7.96875,133003.35539216
8.96875,132967.30826326
9.96875,132941.7322842
10.96875,132923.52912955
11.96875,132910.71774342
12.96875,132901.97673629
13.46875,132898.90165683
14.46875,132894.71513471
14.96875,132893.4974167
15.96875,132892.47462536
16.46875,132892.60367826
17.46875,132893.92220663
17.96875,132895.06688284
18.96875,132898.17403527
19.96875,132902.23664497
20.46875,132904.59547888
21.46875,132909.87045556
22.46875,132915.80538397
23.46875,132922.32124216
24.46875,132929.34856642
25.46875,132936.82771174
26.46875,132944.70773814
27.46875,132952.94504561
28.46875,132961.50216707
29.46875,132970.34674916
30.46875,132979.45070107
31.46875,132988.78953159
32.46875,132998.34178668
33.46875,133008.08858984
34.46875,133018.01326259
35.46875,133028.1010203
36.46875,133038.33870626
37.46875,133048.71457293
38.46875,133059.21809969
39.46875,133069.83983589
40,133075.52839877
