time,E_hw_wet_well
0.03125,129070.54560024
0.09375,131970.52758418
0.21875,133826.85633563
0.46875,134629.14892157
0.96875,134616.60152603
1.96875,134122.27119129
2.96875,133701.09972011
3.96875,133420.36599486
4.96875,133242.0196508
5.96875,133127.6089102
6.96875,133052.0471589
7.96875,133000.55844972
8.96875,132964.58504045
9.96875,132939.07294452
10.96875,132920.92616831
11.96875,132908.16533513
12.96875,132899.47024646
13.96875,132893.92591442
14.96875,132890.87677605
15.96875,132889.83980043
16.96875,132890.45054256
17.46875,132891.3043687
18.46875,132893.90676781
19.46875,132897.54502543
20.46875,132902.07568869
20.96875,132904.64584263
21.46875,132907.08266785
22.46875,132912.77072009
23.46875,132919.17928779
24.46875,132926.14813892
25.46875,132933.58836085
26.46875,132941.43917027
27.46875,132949.65334675
27.96875,132953.88720443
28.46875,132957.67205941
29.46875,132966.06614343
30.46875,132974.99090234
31.46875,132984.2435736
32.46875,132993.74358185
33.46875,133003.45218603
34.46875,133013.34582951
35.46875,133023.40717097
35.96875,133028.49727097
36.46875,133032.98941504
37.46875,133042.82971477
38.46875,133053.1328678
39.46875,133063.66765892
40,133069.33301426
