time,E_hw_wet_well
0.03125,129070.31547754
0.09375,131970.00156925
0.21875,133826.03398329
0.46875,134628.09981756
0.96875,134615.47590746
1.96875,134121.29966558
2.46875,133859.96734655
3.46875,133491.84645399
4.46875,133269.04795404
5.46875,133132.74490117
6.46875,133046.41418806
7.46875,132989.58881723
7.96875,132969.26205556
8.96875,132938.0188172
9.96875,132915.83766641
10.96875,132900.26599209
11.96875,132889.61310817
12.96875,132882.70465538
13.96875,132878.70925857
14.96875,132877.02485005
15.96875,132877.2054623
16.96875,132878.91379209
17.96875,132881.88989028
18.46875,132883.80311715
19.46875,132888.33188565
20.46875,132893.68000708
20.96875,132896.63519472
21.96875,132903.02525877
22.96875,132909.98478649
23.96875,132917.44698069
24.96875,132925.35294422
25.96875,132933.65194306
26.96875,132942.30050389
27.96875,132951.26130895
28.96875,132960.50219984
29.96875,132969.99532472
30.96875,132979.71645859
31.96875,132989.64442761
32.96875,132999.76063163
33.96875,133010.04868104
34.96875,133020.49406778
35.96875,133031.08390526
36.96875,133041.80671161
37.96875,133052.65220951
38.96875,133063.61118821
39.96875,133074.67536135
40,133075.02280518
