time,E_hw_wet_well
0.03125,129070.02544059
0.09375,131969.32787782
0.21875,133824.94727464
0.46875,134626.62595292
0.96875,134613.6798976
1.96875,134119.22735507
2.46875,133857.83735508
3.46875,133489.60683624
4.46875,133266.68341958
5.46875,133130.23910265
6.46875,133043.75426157
7.46875,132986.76535048
8.46875,132947.98603202
9.46875,132921.0516572
10.46875,132902.22202652
11.46875,132889.18913708
12.46875,132880.45772473
13.46875,132875.01524122
14.46875,132872.14938781
15.46875,132871.34299543
16.46875,132872.21049248
17.46875,132874.45799955
18.46875,132877.85730552
19.46875,132882.22832979
20.46875,132887.4269723
21.46875,132893.33652003
22.46875,132899.86137097
23.46875,132906.92246808
24.46875,132914.45385443
25.46875,132922.40005517
26.46875,132930.71406596
26.96875,132934.99927598
27.96875,132943.79569102
28.96875,132952.86717368
29.96875,132962.18799292
30.96875,132971.73474916
31.96875,132981.48663684
32.96875,132991.42527786
33.96875,133001.53442898
34.96875,133011.79970281
35.96875,133022.20831222
36.96875,133032.74886242
37.46875,133038.06616657
38.46875,133048.78690163
39.46875,133059.6152899
40,133065.40969747
