time,E_hw_wet_well
0.03125,129070.17703415
0.09375,131969.67780317
0.21875,133825.503831
0.46875,134627.36081854
0.96875,134614.53003921
1.96875,134120.11171576
2.96875,133699.02438556
3.96875,133418.40210916
4.96875,133240.15655124
5.96875,133125.83000584
6.96875,133050.33806799
7.96875,132998.90814309
8.96875,132962.98528576
9.96875,132937.51753051
10.96875,132919.410355
11.96875,132906.68540484
12.96875,132898.02323092
13.96875,132892.50938884
14.96875,132889.48873797
15.96875,132888.4785492
16.96875,132889.1146221
17.46875,132889.98060685
18.46875,132892.60646347
19.46875,132896.26715157
20.46875,132900.8193234
21.46875,132906.14070138
22.46875,132912.12904215
23.46875,132918.69902204
23.96875,132922.18472887
24.96875,132929.50394406
25.96875,132937.24159154
26.96875,132945.35401381
27.96875,132953.8020698
28.96875,132962.55146687
29.96875,132971.57232076
30.96875,132980.83856955
31.96875,132990.32740971
32.96875,133000.01880965
33.96875,133009.89511409
34.96875,133019.94069223
35.96875,133030.14166131
36.46875,133035.29744272
37.46875,133045.709995
38.46875,133056.24849626
39.46875,133066.90415318
40,133072.61038816
