time,E_hw_wet_well
0.0625,128033.00991104
0.1875,130020.51865662
0.4375,131295.40160129
0.9375,131844.93746772
1.9375,131837.06785556
2.9375,131570.41993103
3.9375,131328.00066543
4.9375,131150.57241695
5.4375,131084.09746534
6.4375,130981.85041413
7.4375,130908.3807655
8.4375,130854.50005843
9.4375,130814.0762962
9.9375,130797.89005028
10.9375,130770.97670668
11.9375,130749.73295859
12.9375,130732.89407186
13.9375,130719.51230889
14.9375,130708.88276915
15.9375,130700.47683449
16.9375,130693.89251173
17.4375,130691.206635
18.4375,130686.82352923
18.9375,130685.08489644
19.9375,130682.37469659
20.9375,130680.56565858
21.9375,130679.54242371
22.9375,130679.20442882
23.9375,130679.46621365
24.9375,130680.25552525
25.9375,130681.5111617
26.4375,130682.30120569
27.4375,130684.16626879
27.9375,130685.23334787
28.9375,130687.60847425
29.9375,130690.2782956
30.9375,130693.21611398
31.9375,130696.39749014
32.9375,130699.80049477
33.9375,130703.40565515
34.9375,130707.19573444
35.9375,130711.15538298
36.4375,130713.19550596
37.4375,130717.38572739
38.4375,130721.71297604
39.4375,130726.16751763
40,130728.72636073
