time,E_hw_wet_well
0.03125,129070.07051105
0.09375,131969.43530925
0.21875,133825.11964851
0.46875,134626.8539025
0.96875,134613.94385169
1.96875,134119.50194874
2.21875,133942.37815126
2.71875,133681.19856709
3.71875,133352.54203318
4.71875,133166.45878395
5.71875,133056.29758428
6.71875,132987.5450859
7.71875,132942.59764513
8.71875,132912.24304611
9.71875,132891.42251101
10.21875,132883.82255429
11.21875,132872.39027497
12.21875,132864.88478494
12.71875,132862.39156585
13.71875,132859.32008961
14.71875,132858.36278702
15.71875,132859.14188397
16.21875,132860.10752829
17.21875,132862.9698938
18.21875,132866.90149223
19.21875,132871.74626055
20.21875,132877.37235282
21.21875,132883.67059572
22.21875,132890.55079975
23.21875,132897.938132
24.21875,132905.77010357
25.21875,132913.99414443
26.21875,132922.56574089
26.71875,132926.97266111
27.71875,132935.99995323
28.71875,132945.2870018
29.71875,132954.80946071
30.71875,132964.5452057
31.71875,132974.47457277
32.71875,132984.58019232
33.71875,132994.84677656
34.71875,133005.26063995
35.71875,133015.80973973
36.71875,133026.48333195
37.71875,133037.27178494
38.71875,133048.16648291
39.71875,133059.15966991
40,133062.26871556
