time,E_hw_wet_well
0.0625,128455.78945736
0.1875,130809.10683114
0.4375,132316.99463214
0.9375,132967.09420953
1.9375,132958.34950305
2.9375,132643.77774636
3.9375,132357.97333873
4.9375,132149.07989495
5.9375,132003.35467534
6.9375,131901.20441025
7.9375,131827.99261705
8.9375,131774.16889073
9.9375,131733.69382165
10.9375,131702.71647001
11.9375,131678.71794415
12.9375,131659.99745395
13.9375,131645.36900689
14.9375,131633.98057559
15.9375,131625.20372458
16.9375,131618.56421327
17.4375,131615.95562399
18.4375,131611.89782541
19.4375,131609.18158399
20.4375,131607.62046503
21.4375,131607.05549575
22.4375,131607.35375786
23.4375,131608.40440476
24.4375,131610.11464989
25.4375,131612.40635946
26.4375,131615.21331274
27.4375,131618.47902722
28.4375,131622.15503288
29.4375,131626.19949958
30.4375,131630.57613602
31.4375,131635.25330188
32.4375,131640.20328151
33.4375,131645.40170154
33.9375,131648.0888914
34.9375,131653.6225989
35.9375,131659.35383675
36.9375,131665.26760535
37.9375,131671.34991869
38.9375,131677.58803419
39.9375,131683.97042508
40,131684.37407341
