time,E_hw_wet_well
0.03125,129070.30399943
0.09375,131969.96670508
0.21875,133825.95233722
0.46875,134627.92482802
0.96875,134615.1143329
1.96875,134120.56481973
2.96875,133699.28451127
3.96875,133418.4594552
4.96875,133240.01496826
5.96875,133125.49550357
6.96875,133049.81587475
7.96875,132998.20228205
8.96875,132962.09880156
9.96875,132936.45272602
10.96875,132918.16901223
11.96875,132905.26894686
12.96875,132896.43280308
13.96875,132890.745944
14.96875,132887.5530748
15.46875,132886.77143064
16.46875,132886.49711034
17.46875,132887.68766699
18.46875,132890.11755333
19.46875,132893.59879016
20.46875,132897.97746475
20.96875,132900.47251753
21.96875,132905.98076665
22.96875,132912.10331483
23.96875,132918.76782182
24.96875,132925.91067715
25.96875,132933.47715207
26.96875,132941.42036533
27.96875,132949.70009892
28.96875,132958.2816525
29.96875,132967.13501588
30.96875,132976.23407165
31.96875,132985.55598622
32.96875,132995.08071163
33.96875,133004.79058483
34.96875,133014.66996365
35.96875,133024.70495614
36.96875,133034.88317844
37.96875,133045.19356027
38.96875,133055.62616885
39.96875,133066.17207106
40,133066.50344927
