time,E_hw_wet_well
0.03125,128856.99825208
0.09375,131567.58086166
0.21875,133304.07501407
0.46875,134054.61585016
0.96875,134042.78370275
1.96875,133580.0408882
2.46875,133335.24114443
3.46875,132990.18396253
4.46875,132781.06724213
5.46875,132652.86669815
6.46875,132571.4166522
7.46875,132517.57018092
8.46875,132480.76602246
9.46875,132455.04795612
10.46875,132436.91557657
11.46875,132424.2088492
12.46875,132415.5282866
13.46875,132409.92615352
14.46875,132406.73579455
15.46875,132405.47313831
16.46875,132405.77729523
17.46875,132407.37317913
17.96875,132408.60273994
18.96875,132411.77050212
19.96875,132415.76191542
20.96875,132420.46569285
21.96875,132425.7864351
22.46875,132428.65862298
23.46875,132434.76656806
24.46875,132441.30904169
25.46875,132448.23797691
25.96875,132451.83704146
26.46875,132455.0710971
27.46875,132462.27807974
28.46875,132469.98478831
29.46875,132478.01453734
30.46875,132486.29408271
31.46875,132494.78601647
32.46875,132503.46631745
33.46875,132512.31675778
34.46875,132521.32217434
35.46875,132530.46946491
36.46875,132539.74707308
37.46875,132549.14472892
38.46875,132558.65323168
39.46875,132568.26433929
40,132573.4099615
