time,E_hw_wet_well
0.03125,129069.50007493
0.09375,131968.11642834
0.21875,133823.02025428
0.46875,134624.08127891
0.71875,134245.5489186
1.21875,133647.76491015
2.21875,133029.63504983
3.21875,132776.5047824
4.21875,132676.57599662
5.21875,132638.91298144
6.21875,132626.78842954
7.21875,132625.60155276
8.21875,132629.47643797
9.21875,132635.95550793
10.21875,132643.94032276
11.21875,132652.89282704
12.21875,132662.5203116
13.21875,132672.64666898
13.71875,132677.86769345
14.71875,132688.54807644
15.21875,132693.9946188
16.21875,132705.0598375
17.21875,132716.32144562
17.71875,132722.01858831
18.71875,132733.52292773
19.71875,132745.15547857
20.71875,132756.89909621
21.71875,132768.73904583
22.71875,132780.66299373
23.71875,132792.66061676
24.71875,132804.72325922
25.71875,132816.84362209
26.71875,132829.0155122
27.71875,132841.23364003
28.71875,132853.49345784
29.71875,132865.79104291
30.71875,132878.12298726
31.71875,132890.48631602
32.71875,132902.87842267
33.71875,132915.29701156
34.71875,132927.74005173
35.71875,132940.20574279
36.71875,132952.69249626
37.21875,132958.94342474
38.21875,132971.45927041
39.21875,132983.99276512
40,132993.79623062
