time,E_hw_wet_well
0.03125,129070.67458989
0.09375,131970.82732406
0.21875,133827.33481946
0.46875,134629.78233152
0.96875,134617.3363479
1.96875,134123.03881489
2.96875,133701.83890559
3.96875,133421.06694295
4.96875,133242.68606891
5.96875,133128.24661789
6.96875,133052.66120749
7.96875,133001.15270337
8.96875,132965.16239244
9.96875,132939.63553606
10.96875,132921.47564938
11.96875,132908.70299043
12.96875,132899.9971012
13.96875,132894.44279942
14.96875,132891.38439496
15.96875,132890.33873219
16.96875,132890.94127021
17.46875,132891.79116042
17.96875,132892.86373069
18.96875,132895.86405461
19.96875,132899.83460509
20.96875,132904.64371139
21.46875,132907.33600113
22.46875,132913.21272216
23.46875,132919.67499483
24.46875,132926.65529772
25.46875,132934.09388504
26.46875,132941.93913575
27.46875,132950.14670232
28.46875,132958.67843399
29.46875,132967.50136286
30.46875,132976.58690266
31.46875,132985.91012499
32.46875,132995.44921454
33.46875,133005.18498436
33.96875,133010.12254436
34.96875,133020.12392374
35.96875,133030.28194378
36.96875,133040.58481209
37.96875,133051.02152944
38.96875,133061.58208661
39.96875,133072.25742422
40,133072.59287067
