time,E_hw_wet_well
0.03125,129070.31354403
0.09375,131969.99681206
0.21875,133826.02277008
0.46875,134628.07498
0.96875,134615.42383547
1.96875,134121.19320503
2.96875,133700.23196892
3.96875,133419.72608019
4.96875,133241.60074228
5.96875,133127.40036635
6.96875,133052.0396555
7.96875,133000.74493733
8.96875,132964.96022913
9.96875,132939.6328042
10.96875,132921.6676134
11.46875,132914.93972581
12.46875,132904.69235736
13.46875,132897.88353755
13.96875,132895.59916821
14.46875,132894.25220619
15.46875,132892.60205824
16.46875,132892.49247308
16.96875,132892.99392185
17.96875,132894.97265014
18.96875,132898.09411971
19.96875,132902.20156102
20.96875,132907.15787671
21.96875,132912.84766346
22.96875,132919.17469136
23.96875,132926.05864213
24.96875,132933.43213626
25.96875,132941.23828599
26.96875,132949.42875523
27.96875,132957.96221303
28.46875,132962.34895259
29.46875,132971.33536666
30.46875,132980.58208777
31.46875,132990.06586618
32.46875,132999.76541328
33.46875,133009.6616993
33.96875,133014.67954783
34.96875,133024.84158721
35.96875,133035.16034484
36.96875,133045.62401079
37.46875,133050.90755074
38.46875,133061.56939116
39.46875,133072.34964005
40,133078.12264202
