time,E_hw_wet_well
0.03125,129070.31001375
0.09375,131969.98357171
0.21875,133825.98927815
0.46875,134628.00111641
0.96875,134615.26977347
1.96875,134120.87934849
2.46875,133859.44011084
3.46875,133491.10543301
4.46875,133268.09318972
5.46875,133131.57646023
6.46875,133045.03214104
7.46875,132987.99324151
8.46875,132949.17080639
9.46875,132922.19839348
10.46875,132903.3345244
11.46875,132890.27040015
12.46875,132881.51011587
13.46875,132876.04065339
14.46875,132873.14943371
15.46875,132872.31902284
16.46875,132873.16365527
16.96875,132874.1412078
17.96875,132876.99592349
18.96875,132880.88778383
19.96875,132885.66947577
20.96875,132891.21601265
21.96875,132897.42336875
22.96875,132904.20515833
23.46875,132907.79390723
24.46875,132915.31314173
25.46875,132923.24265468
26.46875,132931.5388273
27.46875,132940.16268374
28.46875,132949.08017275
29.46875,132958.26169592
30.46875,132967.68149234
31.46875,132977.31708126
32.46875,132987.14876313
33.46875,132997.1591963
34.46875,133007.33307025
34.96875,133012.47802951
35.96875,133022.87347913
36.96875,133033.4001792
37.96875,133044.04857574
38.96875,133054.80973646
39.96875,133065.67550242
40,133066.01673622
