time,E_hw_wet_well
0.03125,129070.31005584
0.09375,131969.9832342
0.21875,133825.98870346
0.46875,134628.00044324
0.96875,134615.26880943
1.96875,134120.87768761
2.96875,133699.75614072
3.96875,133419.08997087
4.96875,133240.80439073
5.96875,133126.44380907
6.96875,133050.92302664
7.96875,132999.46821564
8.96875,132963.52344068
9.96875,132938.03607951
10.46875,132928.4155479
11.46875,132913.43446212
12.46875,132902.91704921
13.46875,132895.9032248
14.46875,132891.66678306
15.46875,132889.66183964
16.46875,132889.47467136
17.46875,132890.78755554
18.46875,132893.35291851
19.46875,132896.97509817
20.46875,132901.49742662
21.46875,132906.79295591
21.96875,132909.70524021
22.96875,132915.98158263
23.96875,132922.79633409
24.96875,132930.08867525
25.96875,132937.80476193
26.96875,132945.89796147
27.96875,132954.32809142
28.96875,132963.0604595
29.96875,132972.06500673
30.96875,132981.31557606
31.96875,132990.78929549
32.96875,133000.46609044
33.96875,133010.32825818
34.96875,133020.36013382
35.96875,133030.54780203
36.96875,133040.8788616
37.96875,133051.34222255
38.96875,133061.92793347
39.46875,133067.2645252
40,133072.96476747
