time,E_hw_wet_well
0.03125,129077.44016959
0.09375,131983.43053717
0.21875,133843.42945531
0.46875,134647.16164741
0.96875,134634.40175813
1.96875,134138.95724482
2.96875,133716.94666656
3.96875,133435.69599364
4.96875,133257.04693845
5.96875,133142.46064324
6.96875,133066.79775782
7.96875,133015.25265047
8.96875,132979.25095497
9.96875,132953.72909983
10.46875,132944.09807749
11.46875,132929.10517037
12.46875,132918.5855587
13.46875,132911.57707976
14.46875,132907.35198273
15.46875,132905.36317957
16.46875,132905.1960649
17.46875,132906.53223324
17.96875,132907.70276712
18.96875,132910.86899943
19.96875,132914.99435001
20.96875,132919.94924567
21.96875,132925.62258935
22.96875,132931.92103145
23.96875,132938.76636043
24.96875,132946.09279579
25.96875,132953.84480228
26.96875,132961.9750858
27.96875,132970.44317719
28.96875,132979.21423801
29.96875,132988.25812061
30.96875,132997.54859839
31.96875,133007.06275559
32.96875,133016.78045504
33.96875,133026.68395861
34.46875,133031.70160652
35.46875,133041.85657368
36.46875,133052.16015494
37.46875,133062.60136944
38.46875,133073.16995048
39.46875,133083.8565302
40,133089.57947267
