time,E_hw_wet_well
0.03125,129070.30905339
0.09375,131969.98158083
0.21875,133825.98703772
0.46875,134627.99944872
0.96875,134615.26952709
1.96875,134120.88193392
2.96875,133699.76389728
3.96875,133419.1012075
4.46875,133323.06280194
5.46875,133184.52280309
6.46875,133092.47645781
7.46875,133029.9171206
8.46875,132986.37593723
9.46875,132955.52945072
10.46875,132933.49527683
11.46875,132917.81193648
12.46875,132906.85905237
13.46875,132899.52956972
13.96875,132897.02694727
14.96875,132893.80527344
15.96875,132892.57524378
16.96875,132893.00201763
17.96875,132894.81249763
18.96875,132897.78742507
19.96875,132901.75063069
20.96875,132906.55959002
21.96875,132912.0979677
22.96875,132918.26994084
23.96875,132924.99586775
24.96875,132932.20902144
25.96875,132939.85306161
26.96875,132947.88009337
27.96875,132956.2490687
28.96875,132964.9248218
29.96875,132973.87679466
30.96875,132983.07842028
31.96875,132992.50647677
32.96875,133002.14059456
33.46875,133007.03059269
34.46875,133016.94261279
35.46875,133027.01825846
36.46875,133037.24506807
37.46875,133047.61143249
37.96875,133052.84441644
38.96875,133063.40174243
39.96875,133074.07333765
40,133074.40865897
