time,E_hw_wet_well
0.03125,129073.33197365
0.09375,131975.68562819
0.21875,133833.38727157
0.46875,134636.13143712
0.71875,134257.34675396
1.21875,133658.98520646
2.21875,133040.09478434
3.21875,132786.53473037
4.21875,132686.35157702
4.71875,132668.43924656
5.71875,132651.51482204
6.71875,132646.47914485
7.71875,132647.45790651
8.71875,132651.76229939
9.71875,132658.08326362
10.71875,132665.73123851
11.71875,132674.31105626
12.71875,132683.57784082
13.71875,132693.36962584
14.71875,132703.57368884
15.71875,132714.10846694
16.71875,132724.91315597
17.71875,132735.94134249
18.71875,132747.15691642
19.71875,132758.53132364
20.71875,132770.04166221
21.71875,132781.66934235
22.71875,132793.39917389
23.71875,132805.21845952
24.71875,132817.11666519
25.71875,132829.08491314
26.71875,132841.11565924
27.71875,132853.20248
28.71875,132865.3398431
29.21875,132871.42632107
30.21875,132883.63121922
31.21875,132895.87551089
32.21875,132908.15603652
33.21875,132920.46989386
34.21875,132932.81447903
35.21875,132945.18747222
35.71875,132951.38412724
36.71875,132963.79613385
37.71875,132976.23163972
38.71875,132988.68917683
39.71875,133001.16737051
40,133004.68048812
