time,E_hw_wet_well
0.03125,129076.94811747
0.09375,131982.5031951
0.21875,133842.22638318
0.46875,134645.83824947
0.96875,134632.92598777
1.96875,134136.11010238
2.96875,133712.12651973
3.46875,133553.25086943
4.46875,133328.44026517
5.46875,133185.41868517
6.46875,133092.37616203
7.46875,133029.88990456
8.46875,132986.69981318
9.46875,132956.23788821
10.46875,132934.55339303
11.46875,132919.17238381
12.46875,132908.47840531
13.46875,132901.37168777
14.46875,132897.07668519
15.46875,132895.02952467
15.96875,132894.74417348
16.96875,132895.35139886
17.96875,132897.30413445
18.96875,132900.40084254
19.96875,132904.47248992
20.96875,132909.37987506
21.96875,132915.00852993
22.96875,132921.26386996
23.96875,132928.0671899
24.96875,132935.3525044
25.96875,132943.06409741
26.96875,132951.15459532
27.96875,132959.5834657
28.96875,132968.31580315
29.96875,132977.32139749
30.96875,132986.57400362
31.96875,132996.05065426
32.96875,133005.73118085
33.96875,133015.59782099
34.96875,133025.6348433
35.96875,133035.82827884
36.96875,133046.16567445
37.96875,133056.63589333
38.96875,133067.22895069
39.96875,133077.93586052
40,133078.27227736
