time,E_hw_wet_well
0.03125,129071.11168697
0.09375,131971.49725163
0.21875,133827.95409898
0.46875,134630.16138349
0.96875,134617.41055085
1.96875,134122.73017916
2.96875,133701.26527178
3.96875,133420.33799107
4.96875,133241.89271352
5.96875,133127.4377974
6.96875,133051.85566876
7.96875,133000.35713081
8.96875,132964.37994926
9.96875,132938.86802293
10.96875,132920.7240283
11.96875,132907.9677118
12.46875,132903.2745974
13.46875,132896.37110005
13.96875,132894.01525519
14.46875,132892.59979317
15.46875,132890.79982093
16.46875,132890.53502264
17.46875,132891.69242564
18.46875,132894.09373474
19.46875,132897.56440399
20.46875,132901.95242166
21.46875,132907.13026561
22.46875,132912.99199572
22.96875,132916.15782507
23.96875,132922.89355355
24.96875,132930.11294469
25.96875,132937.76323916
26.96875,132945.79746933
27.96875,132954.17474595
28.96875,132962.85965049
29.96875,132971.82146662
30.96875,132981.03346203
31.96875,132990.47227669
32.96875,133000.11741383
33.96875,133009.95080943
34.96875,133019.9564819
35.96875,133030.12025846
36.96875,133040.42949334
37.96875,133050.87287578
38.96875,133061.44030103
39.96875,133072.12265424
40,133072.45832174
