time,E_hw_wet_well
0.03125,129070.3090485
0.09375,131969.98203132
0.21875,133825.98826618
0.46875,134628.00181908
0.71875,134249.56372594
1.21875,133651.74878057
2.21875,133033.42106196
3.21875,132780.08849467
4.21875,132679.99213254
5.21875,132642.19526133
6.21875,132629.96195527
7.21875,132628.68380175
8.21875,132632.47951513
9.21875,132638.88799806
10.21875,132646.80850886
11.21875,132655.70149703
12.21875,132665.27323296
13.21875,132675.34690648
14.21875,132685.80686181
15.21875,132696.57262539
16.21875,132707.58566746
17.21875,132718.80202076
18.21875,132730.18787983
19.21875,132741.71675604
20.21875,132753.36751823
21.21875,132765.1231554
22.21875,132776.96978173
23.21875,132788.8959471
24.21875,132800.89212472
25.21875,132812.95032542
25.71875,132819.00104084
26.71875,132831.14059568
27.71875,132843.32662921
28.71875,132855.55489413
29.71875,132867.82154461
30.71875,132880.12319006
31.21875,132886.28642037
32.21875,132898.63535139
33.21875,132911.01228428
34.21875,132923.41517798
34.71875,132929.62590837
35.71875,132942.06447076
36.71875,132954.52449732
37.71875,132967.00463638
38.21875,132973.25194635
39.21875,132985.76005432
40,132995.54398957
