time,E_hw_wet_well
0.03125,129070.29363299
0.09375,131969.94925943
0.21875,133825.93688639
0.46875,134627.93345037
0.96875,134615.19337809
1.96875,134120.80268145
2.96875,133699.68772419
3.96875,133419.02910421
4.96875,133240.75066103
5.96875,133126.39660122
6.96875,133050.8817871
7.96875,132999.43254577
8.96875,132963.49303903
9.96875,132938.0106393
10.46875,132928.39254721
11.46875,132913.41623108
12.46875,132902.90347515
13.46875,132895.8942124
14.46875,132891.66226201
14.96875,132890.45177329
15.96875,132889.45525329
16.96875,132890.07004147
17.96875,132892.04131236
18.96875,132895.1578349
19.96875,132899.24763214
20.96875,132904.17079168
21.46875,132906.91686871
22.46875,132912.89307977
23.46875,132919.44470338
24.46875,132926.50537867
25.46875,132934.01655978
26.46875,132941.92769115
27.46875,132950.19534306
28.46875,132958.78213237
29.46875,132967.65575129
30.46875,132976.78816354
31.46875,132986.15490104
32.46875,132995.73453648
33.46875,133005.50821883
33.96875,133010.46381051
34.96875,133020.49964883
35.96875,133030.69015422
36.96875,133041.02371827
37.96875,133051.48951352
38.96875,133062.07767945
39.96875,133072.77929647
40,133073.11554183
