time,E_hw_wet_well
0.03125,129070.29662585
0.09375,131969.95333261
0.21875,133825.94244697
0.46875,134627.9408726
0.96875,134615.20196587
1.96875,134120.8116878
2.96875,133699.69646885
3.96875,133419.03744249
4.96875,133240.75861312
5.96875,133126.40421039
6.96875,133050.88911154
7.96875,132999.43962627
8.96875,132963.49990886
9.96875,132938.01732381
10.96875,132919.89687582
11.96875,132907.15988079
12.96875,132898.48663679
13.96875,132892.962514
14.96875,132889.93225917
15.96875,132888.91303054
16.96875,132889.54053672
17.96875,132891.53435413
18.96875,132894.67487949
19.46875,132896.6322187
20.46875,132901.19327347
21.46875,132906.51361399
22.46875,132912.49766247
23.46875,132919.06236299
23.96875,132922.54527281
24.96875,132929.85891751
25.96875,132937.59110693
26.96875,132945.69818538
27.96875,132954.14101349
28.96875,132962.88530182
29.96875,132971.90116299
30.96875,132981.16252776
31.96875,132990.64658714
32.96875,133000.33330581
33.96875,133010.20502457
34.96875,133020.24610874
35.96875,133030.44267244
36.96875,133040.78233835
37.96875,133051.25403907
38.96875,133061.84784692
39.96875,133072.55483603
40,133072.89124481
