time,E_hw_wet_well
0.03125,129070.28030848
0.09375,131969.91843588
0.21875,133825.88794795
0.46875,134627.86897708
0.96875,134615.11873032
1.96875,134120.72493758
2.96875,133699.61309272
3.96875,133418.95854757
4.96875,133240.68378305
5.96875,133126.33279386
6.96875,133050.8205294
7.46875,133023.7513826
8.46875,132981.97743707
9.46875,132951.9610031
10.46875,132930.39216474
11.46875,132915.01834882
11.96875,132909.26392672
12.96875,132900.57929882
13.46875,132897.4782131
14.46875,132893.22688136
15.46875,132891.15598784
16.46875,132890.89299973
17.46875,132892.1329812
18.46875,132894.63171589
19.46875,132898.19388222
20.46875,132902.66229185
21.46875,132907.90929595
22.46875,132913.83022069
23.46875,132920.33848839
24.46875,132927.36184505
24.96875,132931.05189781
25.96875,132938.74294989
26.96875,132946.80966879
27.96875,132955.21428706
28.96875,132963.92277718
29.96875,132972.90517862
30.46875,132977.49275836
30.96875,132981.56842894
31.96875,132990.55454916
32.96875,133000.04026144
33.96875,133009.81165256
34.96875,133019.78800858
35.96875,133029.93371615
36.96875,133040.22902415
37.96875,133050.66024136
38.96875,133061.2164498
39.96875,133071.88820341
40,133072.223549
