time,E_hw_wet_well
0.03125,129070.32089442
0.09375,131970.00931774
0.21875,133826.03154027
0.46875,134628.0586288
0.96875,134615.33833048
1.96875,134120.95381656
2.46875,133859.51394736
3.46875,133491.17766693
4.46875,133268.16442203
5.46875,133131.6473483
6.46875,133045.10321395
7.46875,132988.06488649
8.46875,132949.24330278
9.46875,132922.27194969
10.46875,132903.40930628
11.46875,132890.34652451
12.46875,132881.5876921
13.46875,132876.11975853
14.46875,132873.23012846
15.46875,132872.40136271
16.46875,132873.24768544
17.46875,132875.47505634
17.96875,132877.05021597
18.96875,132880.95823109
19.96875,132885.74693881
20.96875,132891.29737362
21.96875,132897.5075543
22.96875,132904.29180022
23.96875,132911.57833229
24.96875,132919.30677565
25.96875,132927.42612289
26.96875,132935.89296782
27.96875,132944.67017061
28.96875,132953.72575844
29.96875,132963.03206006
30.96875,132972.56500005
31.46875,132977.41138061
32.46875,132987.24779704
33.46875,132997.26142529
34.46875,133007.4379643
35.46875,133017.76417628
36.46875,133028.22809785
37.46875,133038.81898136
38.46875,133049.527168
39.46875,133060.34399451
40,133066.13250613
