time,E_hw_wet_well
0.03125,129070.3092287
0.09375,131969.98258278
0.21875,133825.98955326
0.46875,134628.00456588
0.96875,134615.27908153
1.96875,134120.89960918
2.96875,133699.78941275
3.96875,133419.13449485
4.96875,133240.86012929
5.96875,133126.51073544
6.96875,133051.00113481
7.96875,132999.55751846
8.96875,132963.62395339
9.96875,132938.14771995
10.96875,132920.0337761
11.96875,132907.30340745
12.96875,132898.63688927
13.96875,132893.11958425
14.96875,132890.09618952
15.96875,132889.08388193
16.46875,132889.24138318
17.46875,132890.62375555
17.96875,132891.80139083
18.96875,132894.97283288
19.96875,132899.09699556
20.96875,132904.04653331
21.96875,132909.71137344
22.96875,132915.99873039
23.96875,132922.8307698
24.96875,132930.14202569
25.96875,132937.87714225
26.96875,132945.98902424
27.96875,132954.43736761
28.96875,132963.18747695
29.46875,132967.66843209
30.46875,132976.81918669
31.46875,132986.2016031
31.96875,132990.97493141
32.96875,133000.67003368
33.46875,133005.58845558
34.46875,133015.55483972
35.46875,133025.68206545
36.46875,133035.95799846
37.46875,133046.37125486
37.96875,133051.62689147
38.96875,133062.22807424
39.96875,133072.94172055
40,133073.27832897
