time,E_hw_wet_well
0.03125,129095.74928371
0.09375,132017.96207541
0.21875,133888.21232769
0.46875,134696.35187552
0.96875,134682.89982838
1.96875,134179.12288411
2.96875,133746.9969874
3.96875,133458.00694067
4.96875,133274.61467385
5.96875,133157.19532482
6.96875,133079.64620384
7.96875,133026.71564786
8.96875,132989.65132803
9.96875,132963.29314926
10.96875,132944.4740271
11.96875,132931.16740755
12.96875,132922.02203045
13.96875,132916.10158495
14.96875,132912.73521324
15.46875,132911.88647089
16.46875,132911.50910655
17.46875,132912.63205869
18.46875,132915.0243536
19.46875,132918.49345244
20.46875,132922.8817576
21.46875,132928.06032154
21.96875,132930.92002891
22.96875,132937.1014112
23.46875,132940.40771027
24.46875,132947.39821302
25.46875,132954.84365738
25.96875,132958.72549349
26.96875,132966.76981747
27.96875,132975.15487888
28.96875,132983.8477723
29.96875,132992.81861867
30.46875,132997.4018902
31.46875,133006.74375703
32.46875,133016.30132575
33.46875,133026.05661517
34.46875,133035.993033
35.46875,133046.09563038
36.46875,133056.35102146
37.46875,133066.74722342
38.46875,133077.27350691
39.46875,133087.92021858
40,133093.62291515
